0/2023,6:48:58,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
145428,6/27/2023,9:54:22,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
145429,6/27/2023,9:54:22,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145430,6/27/2023,9:54:31,3,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
145431,6/27/2023,9:54:48,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145432,6/27/2023,9:55:00,3,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
145433,6/27/2023,9:55:00,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
145434,6/27/2023,9:55:26,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
145435,6/27/2023,9:55:50,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
145436,6/27/2023,9:56:33,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
145437,6/27/2023,9:57:17,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
145438,6/27/2023,9:57:17,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
145439,6/27/2023,9:57:25,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
145440,6/27/2023,9:57:25,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145441,6/27/2023,9:57:25,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
145442,6/27/2023,9:58:26,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
145443,6/27/2023,9:58:42,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
145444,6/27/2023,9:58:56,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
145445,6/27/2023,9:58:56,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
145446,6/27/2023,9:58:56,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
145447,6/27/2023,9:59:14,3,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
145448,6/27/2023,9:59:14,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
145449,6/27/2023,9:59:28,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
145450,6/27/2023,9:59:28,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
145451,6/27/2023,10:00:12,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
145452,6/27/2023,10:00:12,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
145453,6/27/2023,10:00:12,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
145454,6/27/2023,10:00:45,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
145455,6/27/2023,10:01:11,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
145456,6/27/2023,10:01:11,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
145457,6/27/2023,10:01:17,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145458,6/27/2023,10:01:24,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
145459,6/27/2023,10:01:29,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145460,6/27/2023,10:01:32,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
145461,6/27/2023,10:01:49,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145462,6/27/2023,10:02:06,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145463,6/27/2023,10:02:07,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
145464,6/27/2023,10:02:19,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
145465,6/27/2023,10:02:19,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
145466,6/27/2023,10:03:04,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
145467,6/27/2023,10:03:50,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145468,6/27/2023,10:04:25,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
145469,6/27/2023,10:04:52,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145470,6/27/2023,10:04:53,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
145471,6/27/2023,10:05:25,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145472,6/27/2023,10:06:30,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
145473,6/27/2023,10:06:58,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145474,6/27/2023,10:07:17,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145475,6/27/2023,10:07:20,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145476,6/27/2023,10:07:54,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145477,6/27/2023,10:07:54,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
145478,6/27/2023,10:07:56,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
145479,6/27/2023,10:07:56,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145480,6/27/2023,10:08:39,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
145481,6/27/2023,10:08:48,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
145482,6/27/2023,10:08:48,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
145483,6/27/2023,10:08:48,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145484,6/27/2023,10:09:02,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
145485,6/27/2023,10:09:17,3,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145486,6/27/2023,10:09:50,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145487,6/27/2023,10:09:55,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
145488,6/27/2023,10:10:40,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
145489,6/27/2023,10:10:40,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
145490,6/27/2023,10:11:15,3,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
145491,6/27/2023,10:11:15,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
145492,6/27/2023,10:11:15,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup
145493,6/27/2023,10:12:45,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145494,6/27/2023,10:12:46,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
145495,6/27/2023,10:13:05,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
145496,6/27/2023,10:13:05,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
145497,6/27/2023,10:13:29,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
145498,6/27/2023,10:13:35,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
145499,6/27/2023,10:13:36,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
145500,6/27/2023,10:14:18,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
145501,6/27/2023,10:14:18,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
145502,6/27/2023,10:14:18,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
145503,6/27/2023,10:15:07,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145504,6/27/2023,10:15:07,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
145505,6/27/2023,10:15:14,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
145506,6/27/2023,10:15:14,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
145507,6/27/2023,10:16:16,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
145508,6/27/2023,10:16:36,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145509,6/27/2023,10:16:36,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
145510,6/27/2023,10:16:48,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145511,6/27/2023,10:16:50,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
145512,6/27/2023,10:16:50,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
145513,6/27/2023,10:17:01,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
145514,6/27/2023,10:17:12,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
145515,6/27/2023,10:17:12,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145516,6/27/2023,10:17:42,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145517,6/27/2023,10:18:32,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
145518,6/27/2023,10:18:43,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145519,6/27/2023,10:19:42,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
145520,6/27/2023,10:19:42,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
145521,6/27/2023,10:19:56,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145522,6/27/2023,10:19:58,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
145523,6/27/2023,10:20:08,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
145524,6/27/2023,10:20:08,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
145525,6/27/2023,10:20:08,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
145526,6/27/2023,10:20:08,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
145527,6/27/2023,10:20:41,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
145528,6/27/2023,10:20:48,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
145529,6/27/2023,10:20:57,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
145530,6/27/2023,10:21:15,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
145531,6/27/2023,10:21:24,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
145532,6/27/2023,10:22:30,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
145533,6/27/2023,10:23:29,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
145534,6/27/2023,10:23:35,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
145535,6/27/2023,10:23:57,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
145536,6/27/2023,10:24:03,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
145537,6/27/2023,10:24:03,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
145538,6/27/2023,10:24:55,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145539,6/27/2023,10:25:15,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145540,6/27/2023,10:25:29,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
145541,6/27/2023,10:25:55,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
145542,6/27/2023,10:27:19,3,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145543,6/27/2023,10:27:20,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145544,6/27/2023,10:27:40,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145545,6/27/2023,10:28:22,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
145546,6/27/2023,10:28:22,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
145547,6/27/2023,10:28:32,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145548,6/27/2023,10:28:32,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
145549,6/27/2023,10:28:41,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145550,6/27/2023,10:28:46,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
145551,6/27/2023,10:29:15,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
145552,6/27/2023,10:29:15,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
145553,6/27/2023,10:29:22,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145554,6/27/2023,10:29:42,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
145555,6/27/2023,10:29:42,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
145556,6/27/2023,10:30:50,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
145557,6/27/2023,10:30:53,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145558,6/27/2023,10:31:01,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
145559,6/27/2023,10:31:22,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145560,6/27/2023,10:31:40,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
145561,6/27/2023,10:31:40,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
145562,6/27/2023,10:32:35,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145563,6/27/2023,10:33:27,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
145564,6/27/2023,10:33:27,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
145565,6/27/2023,10:33:28,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
145566,6/27/2023,10:33:40,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145567,6/27/2023,10:33:40,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
145568,6/27/2023,10:33:40,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
145569,6/27/2023,10:33:44,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145570,6/27/2023,10:34:18,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
145571,6/27/2023,10:34:29,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
145572,6/27/2023,10:34:29,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145573,6/27/2023,10:34:53,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
145574,6/27/2023,10:35:20,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
145575,6/27/2023,10:36:04,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
145576,6/27/2023,10:36:08,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
145577,6/27/2023,10:36:57,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
145578,6/27/2023,10:37:16,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
145579,6/27/2023,10:37:46,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
145580,6/27/2023,10:37:48,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
145581,6/27/2023,10:37:55,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
145582,6/27/2023,10:38:01,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
145583,6/27/2023,10:38:12,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
145584,6/27/2023,10:38:36,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
145585,6/27/2023,10:38:46,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
145586,6/27/2023,10:38:46,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145587,6/27/2023,10:38:48,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145588,6/27/2023,10:39:09,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
145589,6/27/2023,10:39:25,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145590,6/27/2023,10:39:57,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
145591,6/27/2023,10:40:23,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145592,6/27/2023,10:40:24,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
145593,6/27/2023,10:40:24,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
145594,6/27/2023,10:40:25,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145595,6/27/2023,10:40:36,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
145596,6/27/2023,10:40:43,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145597,6/27/2023,10:40:45,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
145598,6/27/2023,10:40:49,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
145599,6/27/2023,10:41:12,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145600,6/27/2023,10:41:14,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
145601,6/27/2023,10:41:37,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145602,6/27/2023,10:41:50,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
145603,6/27/2023,10:41:51,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
145604,6/27/2023,10:42:01,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145605,6/27/2023,10:42:06,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
145606,6/27/2023,10:44:07,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
145607,6/27/2023,10:44:07,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
145608,6/27/2023,10:45:03,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
145609,6/27/2023,10:45:03,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
145610,6/27/2023,10:46:07,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145611,6/27/2023,10:46:25,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
145612,6/27/2023,10:46:35,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
145613,6/27/2023,10:46:36,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145614,6/27/2023,10:47:35,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145615,6/27/2023,10:47:38,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145616,6/27/2023,10:47:38,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
145617,6/27/2023,10:47:46,3,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
145618,6/27/2023,10:47:53,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
145619,6/27/2023,10:48:03,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
145620,6/27/2023,10:48:03,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
145621,6/27/2023,10:48:21,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145622,6/27/2023,10:48:34,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145623,6/27/2023,10:49:38,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
145624,6/27/2023,10:49:38,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
145625,6/27/2023,10:51:09,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
145626,6/27/2023,10:51:19,3,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145627,6/27/2023,10:51:59,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145628,6/27/2023,10:52:13,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
145629,6/27/2023,10:52:13,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145630,6/27/2023,10:52:45,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145631,6/27/2023,10:53:03,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
145632,6/27/2023,10:53:25,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
145633,6/27/2023,10:53:56,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145634,6/27/2023,10:54:25,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
145635,6/27/2023,10:54:32,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
145636,6/27/2023,10:55:05,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
145637,6/27/2023,10:55:24,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145638,6/27/2023,10:55:24,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
145639,6/27/2023,10:55:39,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
145640,6/27/2023,10:56:05,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
145641,6/27/2023,10:56:19,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
145642,6/27/2023,10:56:32,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
145643,6/27/2023,10:56:43,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
145644,6/27/2023,10:56:48,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
145645,6/27/2023,10:56:53,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
145646,6/27/2023,10:56:53,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
145647,6/27/2023,10:57:04,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145648,6/27/2023,10:57:04,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
145649,6/27/2023,10:57:04,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
145650,6/27/2023,10:57:37,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
145651,6/27/2023,10:57:37,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
145652,6/27/2023,10:57:37,1,5,Lower Manhattan,1,18,Coffee beans,Organic Beans,Brazilian - Organic
145653,6/27/2023,10:57:59,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
145654,6/27/2023,10:57:59,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
145655,6/27/2023,10:58:04,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
145656,6/27/2023,10:58:04,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
145657,6/27/2023,10:58:08,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
145658,6/27/2023,10:58:37,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
145659,6/27/2023,10:58:37,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
145660,6/27/2023,10:58:38,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
145661,6/27/2023,10:58:42,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
